Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss
05-08-2021,18,26.8,20.9,86,20.8,5.4
06-08-2021,17.6,28.2,22.2,74,6,3.1
07-08-2021,18,28.6,22.5,76,0,7.1
08-08-2021,18.4,25.8,21.9,88,0,6.4
09-08-2021,19.5,26.3,21.7,90,6.8,2.7
10-08-2021,19.6,25,21.9,91,13.6,3
11-08-2021,17.3,27,21.4,79,0,3
12-08-2021,17,28.2,22.4,66,0,8.1
13-08-2021,18.9,26.4,22,85,0,8.8
14-08-2021,18.3,27,21.5,87,0,3.1
15-08-2021,19,28,22.9,75,0,7.1
16-08-2021,18.3,28,22.2,79,0,9.1
17-08-2021,18.6,25.7,22,81,0,8.2
18-08-2021,19.3,25.4,20.4,92,10.33774296,5.1
19-08-2021,18,24,20.2,89,25.2,2.5
20-08-2021,18.2,24.4,20.8,88,11.9,2.5
21-08-2021,18.4,24.2,20.6,90,0,5
22-08-2021,17.8,26.4,21.7,86,4.1,1.7
23-08-2021,18.6,27.4,22,84,0,4.8
24-08-2021,18.5,25.7,21.1,86,1,6.6
25-08-2021,17.7,25.9,20.9,83,10.33774296,4.2
26-08-2021,17.8,26.5,21.6,80,0,7.2
27-08-2021,16.9,26.4,21.2,78,0,6.7
28-08-2021,16.9,27.2,21.4,82,0.2,8.5
29-08-2021,18,23.9,20.9,88,0,7.1
30-08-2021,18,27.2,21.8,85,10.33774296,0.7
31-08-2021,18.8,25,21.7,88,0,5.6
01-09-2021,18,27.8,21.7,85,10.33774296,3.1
02-09-2021,18,26.4,21,85,0,8.2
03-09-2021,18,25.9,21.4,84,10.33774296,4.9
04-09-2021,17.8,26.5,21.5,78,0,5.5
05-09-2021,18.6,26,21.9,86,0,7.2
06-09-2021,19.8,26.1,21.7,90,0,3.9
07-09-2021,18.8,24.4,21.1,89,24,1.4
08-09-2021,17.4,26.3,20.2,86,1.5,2.3
09-09-2021,16,25.8,20.4,76,3.1,4.9
10-09-2021,17.4,26.3,21.6,78,0,9.2
11-09-2021,18.5,26,21.4,87,0,8
12-09-2021,19.2,25.6,21.6,90,10.33774296,4
13-09-2021,19,28.2,22.7,83,24.8,1.6
14-09-2021,19.4,23.4,21,90,8.7,8.8
15-09-2021,19,25.2,20.9,91,13.1,0
16-09-2021,17.8,27,22.1,86,24.7,2.7
17-09-2021,18.5,28.6,23,80,0,6
18-09-2021,19.2,28.4,23.3,70,0,8.1
19-09-2021,19,25.7,21.4,89,0.4,7.8
20-09-2021,17.5,25.6,21,88,10.3,3.4
21-09-2021,17.5,25.4,20.6,86,0,5.3
22-09-2021,18.4,26.1,21.7,80,50.5,5.1
23-09-2021,19,28.1,23,75,0,2.4
24-09-2021,19.4,26.8,22.8,81,1,5.6
25-09-2021,18.6,28,22.2,84,0.3,5.7
26-09-2021,18.4,26.5,21.7,83,5,6.6
27-09-2021,18.8,26.4,21.6,91,18,5.7
28-09-2021,19.1,25.4,21.7,90,2,2.9
29-09-2021,19,26.7,22,86,0.2,4.4
30-09-2021,18.2,26.2,21.5,87,0,5.7
01-10-2021,18.4,26.2,21.7,88,53.1,6.3
02-10-2021,18.8,27.8,21.8,79,0,2
03-10-2021,18.4,26.4,21.3,85,10.33774296,4.7
04-10-2021,19,26.7,22.3,86,8.7,5.7
05-10-2021,17.7,27.6,22.2,76,0,4.6
06-10-2021,18.6,25.8,21.6,84,0,9.3
07-10-2021,18,26.4,21.6,80,0,6.6
08-10-2021,18.2,26,21.4,81,0,7
09-10-2021,18.5,27,22.1,84,0.4,6
10-10-2021,18.2,28.1,22,86,0,7.9
11-10-2021,18.3,28.1,22,83,0,7.2
12-10-2021,18,27.3,21.9,83,3.2,4.5
13-10-2021,18.6,26.2,21.9,89,17.7,6.4
14-10-2021,18.3,26.8,21.9,86,4,3.8
15-10-2021,19.2,27,21.9,88,0,5.7
16-10-2021,19.4,27.6,22.6,87,1.5,5.6
17-10-2021,19.5,28.6,22.8,86,0.2,7
18-10-2021,20,23.5,20.8,95,13.3,6.3
19-10-2021,18,24.5,20.1,92,12.6,1.2
20-10-2021,17.5,25.5,21.6,87,24.5,2
21-10-2021,19.6,26.2,22.1,92,3.5,3.2
22-10-2021,18.6,26.1,22.2,89,10.33774296,3.1
23-10-2021,18.5,25.3,22,89,16.8,3.4
24-10-2021,18.4,27.3,22.3,84,0,2.9
25-10-2021,19.5,26.2,22.1,88,0,6.5
26-10-2021,18.4,26.2,21.3,87,6,4.5
27-10-2021,18.7,24.8,21.1,93,7.7,5.6
28-10-2021,18.8,24.2,21.1,93,35.2,2.8
29-10-2021,18.3,25.5,22.1,87,63.4,1.7
30-10-2021,18.4,25.4,21.4,87,12.4,4.2
31-10-2021,19,26,21.8,91,26.8,4
01-11-2021,18.8,23.7,20.8,93,40,3
02-11-2021,19,23.8,20.7,90,6.7,1.3
03-11-2021,18.5,24.7,21.2,90,21.7,0.6
04-11-2021,19,25.2,22.3,88,1.5,3.3
05-11-2021,18.4,25.3,21.8,88,8.4,3.2
06-11-2021,18.9,27.2,22.2,92,18.7,2.2
07-11-2021,19.7,25.1,21.4,92,8.6,3.8
08-11-2021,18.8,26.5,22.4,86,33.8,1.5
09-11-2021,19.5,25.4,21.9,91,10.33774296,6.1
10-11-2021,19.4,25.3,21.8,90,26.7,1.4
11-11-2021,19,24.2,21.5,85,4.8,0
12-11-2021,18.8,26.2,21.8,86,0.2,0
13-11-2021,19,24.9,21.4,90,5.4,0.2
14-11-2021,19.4,25.6,22,86,6,0.8
15-11-2021,19.2,23.5,21,92,4.2,2.8
16-11-2021,18.8,25.7,22,86,1,0
17-11-2021,19.8,24.9,22,89,0.3,3.3
18-11-2021,19.1,25,22.1,87,0,3
19-11-2021,20.2,23.2,20.6,97,3.5,3
20-11-2021,19,25,21.4,80,18.9,0
21-11-2021,20,24.8,22.2,81,0.2,0.6
22-11-2021,19.8,25.6,22.1,90,0.5,3.1
23-11-2021,19.9,24.7,21.5,86,10.33774296,2.4
24-11-2021,19.8,26.1,22.4,79,0.9,1.7
25-11-2021,19.2,28,22.5,73,10.33774296,2.5
26-11-2021,19.5,26.4,22.4,81,0.5,6.2
27-11-2021,18.5,25.7,20.8,88,2.3,3.808420209
28-11-2021,18.6,25.6,21.8,83,55.8,2
29-11-2021,18.3,26.1,21.2,89,3.7,3.4
30-11-2021,19.3,24,21.2,92,69.5,3.7
01-12-2021,19.2,26,22.1,84,26.8,1.5
02-12-2021,18.6,25.90331108,21.51795008,85.83150868,10.33774296,3
03-12-2021,19.4,25.9,22.2,81,0,5.8
04-12-2021,19.7,22.5,20.3,90,0.1,0.3
05-12-2021,18.6,24.1,21.2,89,16.5,0
06-12-2021,19.7,24.6,21.1,91,8.3,0
07-12-2021,19.2,21.7,19.9,98,53.3,0.6
08-12-2021,19.4,24.6,21.5,93,37.7,0
09-12-2021,19.2,25.4,21.6,91,3.7,2.1
10-12-2021,18.1,23.7,21,91,14.6,2.4
11-12-2021,19,23.7,20.6,96,38,0.5
12-12-2021,18.9,26.4,22,88,30,1
13-12-2021,17.8,26.6,21.5,85,0.1,3.6
14-12-2021,18.6,26.3,21.5,91,0.1,3
15-12-2021,19.2,24.8,21.2,92,1.7,3.2
16-12-2021,18.8,25,21,94,3.9,2.5
17-12-2021,18.7,25.5,21.1,94,37.9,1.6
18-12-2021,18,27,22,89,53.3,2.6
19-12-2021,19,25.7,22,88,0.7,2
20-12-2021,19.4,25.4,21.6,90,4.8,2
21-12-2021,19.2,22.7,20.4,96,6.3,1.1
22-12-2021,17.8,25.4,20.3,93,36.4,0
23-12-2021,18.2,24.4,21,93,18.3,0.6
24-12-2021,18.6,25.8,21.6,85,21,0.6
25-12-2021,19,25.2,21.2,90,1.8,1
26-12-2021,18.2,25.5,21.2,90,1.8,1.2
27-12-2021,19.2,25.1,21.3,91,0,1.1
28-12-2021,19,25.1,20.6,95,5,3.4
29-12-2021,19.2,24.2,21,92,8.5,2.4
30-12-2021,18.6,24.4,21.1,90,14.5,0
31-12-2021,18.6,27.1,21.9,79,0.9,0.2
01-01-2022,19,26.7,21.9,82,0.1,0.6
02-01-2022,18.4,26.9,21.6,83,10.33774296,3
03-01-2022,17,27,21.2,72,0.1,3.5
04-01-2022,17.6,27.3,21.8,74,10.33774296,5.5
05-01-2022,18.6,25.8,21.8,84,0,5.4
06-01-2022,19.2,26.6,21.8,88,1,5.4
07-01-2022,18.4,27.8,22.4,78,2,4.4
08-01-2022,19.4,25.5,21.8,84,1.2,5.8
09-01-2022,18.6,26,21.5,84,10.33774296,3.4
10-01-2022,19,25,21,88,1.6,5
11-01-2022,19,24.9,21.4,90,1.6,1.7
12-01-2022,19,23,20.3,94,6,2.8
13-01-2022,18.6,22.8,20.7,92,14.2,0
14-01-2022,19,22.8,20.3,96,12.1,1
15-01-2022,19.4,23.3,20,96,13.7,0
16-01-2022,18.2,24,20.3,95,18.5,0
17-01-2022,18.5,24,20.8,90,0.7,0.8
18-01-2022,19.2,22,20.3,98,9,0.7
19-01-2022,19,23.5,20.6,94,2.8,0
20-01-2022,19,21.7,19.8,94,12.8,1
21-01-2022,18,23.8,20.1,90,7,0
22-01-2022,18,24.8,21.1,87,4.1,1.6
23-01-2022,18.6,27.3,22.2,86,10.33774296,2.3
24-01-2022,19.5,28.4,22.9,78,10.33774296,5.1
25-01-2022,19.7,24.8,21.1,90,0,6.8
26-01-2022,19.4,24.6,21.7,87,10.33774296,3.9
27-01-2022,19.4,24.7,22.1,88,0.4,0.5
28-01-2022,18.7,25.5,21.7,82,10.33774296,1.6
29-01-2022,19.2,25.8,22,84,10.33774296,1.1
30-01-2022,18.8,26.2,21.7,83,10.33774296,7
31-01-2022,18.7,26.6,21.5,85,1.3,2.5
01-02-2022,17.9,26.6,20.8,85,62,3.8
02-02-2022,18,23.9,20.8,94,25,6
03-02-2022,18.3,25.2,21,86,11.7,0.6
04-02-2022,17.6,24.7,21.1,85,0.1,4.8
05-02-2022,18.8,22.1,20,97,3.9,1.9
06-02-2022,19.1,21,19.9,97,17.3,0.1
07-02-2022,18.9,22.6,20.5,96,30.2,0
08-02-2022,19.6,21.9,20.6,96,8.2,0
09-02-2022,18.5,24,21.1,88,23.6,0
10-02-2022,19,23.2,20.5,90,5.1,1.3
11-02-2022,18.2,24.6,21,81,3.5,0
12-02-2022,18.6,23.5,21.2,90,0.4,3.4
13-02-2022,19.2,23,20.6,89,1,0
14-02-2022,19.2,24.6,21.6,79,0.3,0.1
15-02-2022,19.6,26.8,22.2,81,10.33774296,0.2
16-02-2022,18.5,24.6,20.6,89,0.2,1.7
17-02-2022,18.4,26.2,20.8,92,33.6,3.6
18-02-2022,18.8,23.2,20.7,94,20,4.9
19-02-2022,18.6,25.8,21.5,90,4.8,0
20-02-2022,19,26.4,22,84,2.3,3.7
21-02-2022,19.2,26.2,21.9,82,9.8,3
22-02-2022,19.1,26.4,20.9,86,10.33774296,3.5
23-02-2022,19.6,26.4,21.8,83,0.8,4.5
24-02-2022,18.4,27.5,21.8,77,16.9,4.2
25-02-2022,18.8,27,22,78,2.2,3.4
26-02-2022,18.7,23.2,20.2,89,3,1
27-02-2022,19.6,25.2,21.5,80,9.5,1
28-02-2022,19.1,25.6,21.5,81,8.6,2.4
01-03-2022,19.4,24.5,20.8,90,10.2,3.1
02-03-2022,18.7,26.4,21.6,84,6.4,0.4
03-03-2022,18.6,25.9,21.5,89,6.9,6.8
04-03-2022,19,25.5,21.9,88,2.3,3.8
05-03-2022,19.7,26.6,21.7,82,10.33774296,0.5
06-03-2022,19.5,27.3,22.1,80,13.3,2.8
07-03-2022,20,25.4,22,86,3.9,4
08-03-2022,18.6,25.1,21.2,88,1.1,0.5
09-03-2022,19.4,25.2,20.8,93,10,1.5
10-03-2022,19.4,24.8,21.5,94,19.4,0.3
11-03-2022,19.5,26.4,21.7,88,1,1.8
12-03-2022,19,25.3,21,91,12,5.5
13-03-2022,19.5,26.2,21.5,92,46.6,3.7
14-03-2022,19.2,25.8,21.5,90,43,2.7
15-03-2022,19,24,21.2,94,5.3,4.4
16-03-2022,18.5,27.7,22.1,86,0.2,0
17-03-2022,19.2,27.3,22.9,86,10.33774296,5.6
18-03-2022,19.7,24.8,20.8,93,0.2,5
19-03-2022,19,26.9,22.2,83,25.1,1.2
20-03-2022,19.2,28.3,22.4,78,0,5.1
21-03-2022,19.6,25.8,22.3,79,10.33774296,6.8
22-03-2022,20.2,26.8,22.5,82,0.6,3.808420209
23-03-2022,19.7,26,21.6,86,5.6,4.3
24-03-2022,18.4,26.7,21.8,84,3.4,1.5
25-03-2022,18.6,27.8,22.8,82,3.4,6.8
26-03-2022,19.8,23.8,20.6,89,12.1,7
27-03-2022,19.2,26,21.8,85,0.5,0
28-03-2022,18.67801939,25.4,21.9,84,6.8,5.9
29-03-2022,18,25.5,22.1,81,10.33774296,3.9
30-03-2022,19.2,27.4,22.8,78,10.33774296,0.7
31-03-2022,18.7,27.4,21.7,78,0,8.3
01-04-2022,18,24.7,21.7,82,19.5,5.7
02-04-2022,19.7,26.6,22.2,82,10.33774296,0
03-04-2022,18.6,26.1,21,86,10.33774296,4.3
04-04-2022,18.8,26.3,21.6,84,14.8,3.2
05-04-2022,19.2,24.6,21.2,91,0.6,4.5
06-04-2022,18.6,26.8,21.4,85,18.1,1.7
07-04-2022,18,27.2,21.2,86,6,5.5
08-04-2022,18.2,25.8,21.7,84,1.5,7.3
09-04-2022,18.6,25,20.6,88,1.8,1.7
10-04-2022,18.8,26.7,21.1,90,24,1.2
11-04-2022,19.2,24.9,20.5,95,2.7,0.7
12-04-2022,19.2,24.2,20.9,92,27.4,2
13-04-2022,18.3,24.8,20.7,90,0.7,2.1
14-04-2022,18.7,26.6,21.5,92,18.5,3.2
15-04-2022,19.4,25.8,21.7,92,0.1,3.4
16-04-2022,19,26.7,21.8,87,64,2.8
17-04-2022,19.2,27.6,22.3,89,10.33774296,5
18-04-2022,19.3,26.4,21.9,92,0.5,0
19-04-2022,19,26,21,93,89.1,2.9
20-04-2022,19.2,26.4,21.8,89,63.5,2.5
21-04-2022,19.6,22,20.6,94,9.2,4.8
22-04-2022,19.3,25.2,21.5,90,2.7,0
23-04-2022,19.3,27.5,22.3,84,4.3,1.7
24-04-2022,19.4,26.2,22.3,88,14.3,7
25-04-2022,19.5,26.7,22,86,0,5.6
26-04-2022,19.5,27.4,22.7,82,21.1,3.9
27-04-2022,20,25.8,21.6,82,0,6
28-04-2022,18.7,26.6,22.1,84,51.2,2.8
29-04-2022,19.7,26.8,22.5,87,10.33774296,2.5
30-04-2022,19.8,25.6,22.1,91,0,2.7
01-05-2022,19.6,25.8,21.8,92,6.8,0.2
02-05-2022,19.4,25,21.3,93,6.4,1.9
03-05-2022,18.8,27.4,22.3,82,22.8,3
04-05-2022,19.4,26.5,21.9,90,10.33774296,6.4
05-05-2022,19.3,26.6,22,89,4.7,3
06-05-2022,19.5,27.3,22.9,88,0.2,4.8
07-05-2022,19.2,25.9,21.3,92,0,4.9
08-05-2022,19.7,29,23.7,83,3,3.9
09-05-2022,20.6,27.8,23.2,87,10.33774296,6.7
10-05-2022,20.1,26.9,22.8,87,5.6,3.7
11-05-2022,20.4,25.8,23,89,0.6,3.6
12-05-2022,19.3,27,22.8,85,2.1,2.5
13-05-2022,20.8,28.1,23.9,80,0,5.4
14-05-2022,20.6,26.8,22.9,82,0,7.8
15-05-2022,19.4,25.4,21.9,87,2.6,2.9
16-05-2022,19.4,27.4,22.4,88,19,2.4
17-05-2022,19.4,26,22,91,1,4.8
18-05-2022,19,25.2,20.8,95,12,3.8
19-05-2022,19,25.2,21,92,35,2.3
20-05-2022,19.3,25.4,21.5,94,4.7,3.2
21-05-2022,18.8,25,21.1,93,36.2,0.3
22-05-2022,19.2,26.4,22.1,86,1.5,0.4
23-05-2022,19,27.4,22.9,84,10.33774296,1.6
24-05-2022,20.6,27,23.5,73,10.33774296,5.7
25-05-2022,19.6,26.2,21.7,89,0,3.8
26-05-2022,18.4,25.8,21.5,84,14.4,2.5
27-05-2022,19.3,28.2,23,80,10.33774296,0.2
28-05-2022,18.4,23.4,20.4,85,11,8
29-05-2022,18.2,24.5,21.3,89,15.2,0.2
30-05-2022,19.3,23.5,21.1,87,0.4,2.5
31-05-2022,18.5,25.4,21.2,89,13.1,0.7
01-06-2022,18.5,26.5,21.8,86,72.4,4
02-06-2022,19.2,24.4,21.7,93,10.33774296,6
03-06-2022,18,25,21,88,21.7,1.9
04-06-2022,18.6,25.5,21.1,89,0.1,4.5
05-06-2022,18.8,25.6,20.8,90,6.7,3.8
06-06-2022,18.2,24.4,20.3,92,9.3,4
07-06-2022,18,27.6,22.7,74,86.8,1.4
08-06-2022,20.5,26.3,22.1,87,0,7.2
09-06-2022,18.4,24.6,20.6,92,18.7,4.1
10-06-2022,18,26.5,21.5,87,15.5,3.3
11-06-2022,18.6,25,21.4,91,24,7
12-06-2022,18.8,24.8,21.3,91,2.2,2.2
13-06-2022,18.4,25,20.5,93,23.7,1.6
14-06-2022,18.4,25,21.3,92,1.4,1.9
15-06-2022,19,26.1,21.2,89,0,4.5
16-06-2022,18.6,25.4,21.2,86,7.6,1.1
17-06-2022,19,24.6,20.5,94,0,2.3
18-06-2022,18.3,23.7,20.5,90,3.1,0.5
19-06-2022,17.8,26.4,21.2,85,1.2,1.7
20-06-2022,18,25.2,21.1,90,0.5,7.3
21-06-2022,18.4,25.4,21.2,85,6.2,4.7
22-06-2022,18.8,25.4,21.5,90,10.33774296,2.9
23-06-2022,19,26,21.9,85,7,4
24-06-2022,18,25,20.7,87,0.7,6.8
25-06-2022,17.8,25,20.7,90,3.5,3.7
26-06-2022,18.6,23.5,20.8,95,3.9,2.4
27-06-2022,19.2,25.2,21,92,15.5,0.1
28-06-2022,18.7,25.6,21.3,88,16.6,1
29-06-2022,17,26.4,20.8,78,0,7.7
30-06-2022,16.5,25.6,20.6,76,0,8.2
01-07-2022,16,25.8,20.6,78,0,6.5
02-07-2022,16.8,26.4,21.8,87,0,9
03-07-2022,18.5,27.3,22.1,87,2.8,4.2
04-07-2022,19,28,23.5,74,0.2,2.7
05-07-2022,19.5,26.4,21.9,86,0,8.1
06-07-2022,19.4,23.2,20.6,94,5.9,4.5
07-07-2022,19,25.8,21.2,88,16.6,1
08-07-2022,17.1,26.4,20.6,86,7.2,6
09-07-2022,17.6,25.7,21.1,76,0,5.7
10-07-2022,17,25.2,20.4,86,0,7.8
11-07-2022,17.5,25.8,21.1,82,0,5.3
12-07-2022,17,24.2,21.4,90,0,3.5
13-07-2022,18.5,24.2,20.2,93,23.3,0.6
14-07-2022,18.8,25.6,21.9,90,6.7,1
15-07-2022,19.3,24.5,21.1,92,1.2,4.3
16-07-2022,18.67801939,23.3,19.7,90,46.6,1.3
17-07-2022,17.8,26,21.3,90,4.9,0
18-07-2022,18.7,27.2,21.5,86,0,2.3
19-07-2022,18.4,26,21.9,83,0,5.5
20-07-2022,19,26.3,22.2,87,10.33774296,5.6
21-07-2022,16.9,26.7,21.1,80,10.33774296,4.8
22-07-2022,17.4,25.6,21.6,86,10.33774296,7.4
23-07-2022,18.9,25.6,21.4,88,0.1,2.4
24-07-2022,19,24.4,20.9,93,7.5,4
25-07-2022,19.2,26,21.7,90,20.4,2.7
26-07-2022,18.7,25,21.1,87,10.33774296,6.8
27-07-2022,17,25.4,21,83,0,3.3
28-07-2022,18.2,27.6,22.2,79,0,5.5
29-07-2022,18.6,28,21.9,86,0,5.1
30-07-2022,18.6,25.4,21.6,85,0,6.7
31-07-2022,17.8,26.4,21,82,0,5.7
01-08-2022,17.4,26.4,21.8,82,10.33774296,5.7
02-08-2022,17.4,25.5,21.7,82,10.33774296,8
03-08-2022,18.8,26.2,22.2,84,10.33774296,3.6
04-08-2022,18.67801939,24.4,20.9,90,10.33774296,4.5
05-08-2022,18.3,25.4,21,92,2.6,3.1
06-08-2022,17.8,26.5,21,82,10.33774296,5.9
07-08-2022,17.6,25.2,20.7,83,13.4,5.3
08-08-2022,17.4,26.8,21.4,84,1.8,5
09-08-2022,17.4,27,21.8,83,10.33774296,9.1
10-08-2022,18,25.8,21.4,87,10.33774296,6.7
11-08-2022,18.2,27.1,21.9,86,0.6,3.8
12-08-2022,18.9,25.2,20.6,92,3.5,7.1
13-08-2022,18.2,26.4,21.1,88,51.7,4.3
14-08-2022,18.4,26.6,21,86,6.4,3.1
15-08-2022,17.6,26.3,21,84,52.9,5.3
16-08-2022,18,25.5,21.5,90,2,4.3
17-08-2022,18.4,25.8,21.6,90,26.3,3.6
18-08-2022,18,26.4,21.3,80,10.33774296,4.9
19-08-2022,18.3,28.4,22.8,78,10.33774296,6.8
20-08-2022,18.6,25.8,22.1,87,0,8.5
21-08-2022,18.7,25.2,20.7,91,0.8,6.3
22-08-2022,18.3,25.1,21,92,43.5,3.3
23-08-2022,18.2,26.5,21.9,86,0.1,4.8
24-08-2022,18.6,26.8,22.1,82,10.33774296,5.7
25-08-2022,17.6,25.8,20.9,84,0,6.7
26-08-2022,18,25.4,21,86,10.33774296,5
27-08-2022,18.6,25.4,21.2,89,0.5,3.8
28-08-2022,18.5,24.5,20.2,95,18,4
29-08-2022,18.8,25.1,20.9,92,3.1,2.1
30-08-2022,18,26.4,21.7,87,19.4,3.2
31-08-2022,17.6,26.4,21.4,83,0,5.9
01-09-2022,18.4,25.8,21.9,88,10.33774296,5.9
02-09-2022,18.8,26.5,21.5,87,0.2,2.3
03-09-2022,18.4,26.3,21.3,88,2,3
04-09-2022,18.9,27.2,21.7,86,7.5,4.7
05-09-2022,19,26.1,21.8,89,6.4,5.6
06-09-2022,19.2,28.1,22.6,83,7.6,3
07-09-2022,17.7,25.7,20.5,88,10.33774296,4.5
08-09-2022,18.4,22.2,20.1,95,34.7,3
09-09-2022,18.4,23.7,20.2,94,18.1,0
10-09-2022,18.4,23.1,20.1,94,11.6,0.8
11-09-2022,18.4,26.1,20.7,93,18.5,0
12-09-2022,18,26.2,20.5,92,15.2,1.2
13-09-2022,18,25,20.8,93,29.3,1.3
14-09-2022,18,27.6,22.2,77,2.8,1.3
15-09-2022,17.4,26.2,21.3,84,0,6.9
16-09-2022,17.9,25.2,21,87,0,0
17-09-2022,18.4,28.6,22.7,82,32.9,3.7
18-09-2022,19,25.4,21.8,88,10.33774296,5.6
19-09-2022,18.5,27.4,22.2,80,10.33774296,3.6
20-09-2022,17.6,25.3,20.7,78,10.33774296,3.808420209
21-09-2022,18,25.6,21.6,88,1.9,4.3
22-09-2022,18.8,25,21.2,92,14.4,4.9
23-09-2022,19.4,25.1,21.2,92,24.1,1.9
24-09-2022,18.4,28,22.2,86,11.4,2.5
25-09-2022,18,26.4,22.1,84,10.33774296,6.5
26-09-2022,18.3,26.2,21.7,87,10.33774296,6
27-09-2022,17.6,26,21.2,86,3.4,6.6
28-09-2022,18.4,26.8,21.4,86,0.2,5.9
29-09-2022,18.6,26,21.5,88,0.5,6.2
30-09-2022,19.3,26.4,22.5,78,10.33774296,4.2
01-10-2022,19.6,27,22.3,84,0.2,6
02-10-2022,19,24.2,21.4,90,4.6,5.7
03-10-2022,19.6,25.2,21.3,92,7.2,0.9
04-10-2022,18.6,24,21.2,94,49.2,3.2
05-10-2022,19.6,23.8,21.4,91,6.1,1.6
06-10-2022,18.7,24.3,20.7,93,10.33774296,1.3
07-10-2022,19.2,23,20.5,94,27.2,1.8
08-10-2022,18.1,24.4,20.3,92,33.4,0.2
09-10-2022,18.9,26.9,21.7,86,8,0.1
10-10-2022,18,25.5,21,89,76,3.1
11-10-2022,18.6,25,20.5,93,0,1.1
12-10-2022,18,25,20.9,89,27.5,0.8
13-10-2022,19.2,24.3,20.2,94,15.5,3.4
14-10-2022,17.4,25.6,20.7,91,15.5,0
15-10-2022,18.4,25.4,21.5,91,14.6,1.6
16-10-2022,19,25.2,21.6,91,18.5,2.9
17-10-2022,18.9,25.8,21.7,89,0,1.2
18-10-2022,19.4,25,20.8,95,10.33774296,0
19-10-2022,18.7,23.6,21,93,32.8,0.6
20-10-2022,19,25.2,21.4,92,8.4,0
21-10-2022,19.3,25.2,21.3,91,6.8,1.3
22-10-2022,19.2,25.7,21.7,89,29.6,0.5
23-10-2022,19,25.7,22,89,28.6,2.8
24-10-2022,19.1,26.4,22.2,81,1.1,3.5
25-10-2022,19.5,25.7,21,89,1.2,4.8
26-10-2022,18.9,26.6,21.9,86,76.6,0.7
27-10-2022,17.8,26.2,21,84,0.7,0.2
28-10-2022,17.8,27,22.5,69,0,2.3
29-10-2022,18.4,27,22.3,77,0,6.5
30-10-2022,18.2,27,22.7,74,10.33774296,8.7
31-10-2022,17.9,25.7,21.5,86,10.33774296,7.7
01-11-2022,19,26.2,22.1,86,0.1,4.7
02-11-2022,18,27,22.4,80,0,3.4
03-11-2022,19.6,25.3,21.6,91,24.3,6.5
04-11-2022,19,25,21.6,92,4.3,2.3
05-11-2022,18.5,26.4,21.7,90,15.6,2.3
06-11-2022,18.6,25.4,21.7,90,15.7,4.8
07-11-2022,19.2,25,20.8,95,0.1,0.6
08-11-2022,17.4,24,20.4,93,57,1.6
09-11-2022,18.4,25,21,91,7.5,0.1
10-11-2022,19.6,26.5,21.5,89,0.2,1.5
11-11-2022,19.7,26.4,22.8,79,1,2.4
12-11-2022,18.8,24.7,20.8,92,2.2,3
13-11-2022,18.6,23.9,20.7,91,16.5,0.2
14-11-2022,18.8,26.6,21.6,91,18.2,1.2
15-11-2022,19.2,24.5,21.4,88,17.2,3.1
16-11-2022,19.2,25.9,21.7,85,0,0.4
17-11-2022,19.8,22.1,20.2,93,16,1.7
18-11-2022,18.6,25.8,21.1,91,9.6,0
19-11-2022,19,24.4,21.4,88,19.4,1.9
20-11-2022,19.4,26.7,22.7,76,1,2.9
21-11-2022,20,27.5,23.4,77,0,6.5
22-11-2022,18.4,27.2,22,82,0,5.3
23-11-2022,19.6,26.3,21.8,84,10.33774296,8
24-11-2022,19,25,21.1,92,11.3,3.3
25-11-2022,18.7,23.7,21,88,8.1,0.8
26-11-2022,19.5,25.6,21.7,86,2.2,0
27-11-2022,18,24.7,21.4,85,10.33774296,0
28-11-2022,19,25.1,21.3,90,1.5,1
29-11-2022,18.4,26.6,22,85,26.4,0.9
30-11-2022,18,26,21.2,85,7.8,5.7
01-12-2022,18.4,26.3,21.6,89,9.7,2.6
02-12-2022,19.6,23.4,20.6,94,0.8,3.2
03-12-2022,18.2,25.5,20.8,91,14,0.1
04-12-2022,18.3,24.2,21,93,17.7,3.1
05-12-2022,18.3,25.8,21.2,94,9.8,1.4
06-12-2022,18.7,25.6,21.3,92,4.4,1.1
07-12-2022,18.2,24.7,21.2,93,34.2,3.4
08-12-2022,18.8,25.4,21.8,91,19.5,1.2
09-12-2022,19,23.6,19.9,92,1.3,0.8
10-12-2022,18.2,26.3,21.7,81,20.8,1
11-12-2022,18.1,24,20.5,93,2.5,0.5
12-12-2022,18,24.9,20.9,92,12.5,0.8
13-12-2022,18.6,25.1,20.8,94,3.4,1.3
14-12-2022,19,25.5,21.6,89,7,0.1
15-12-2022,19.4,26,21.9,86,0.7,2.1
16-12-2022,19,26.5,21.5,86,16.5,4.3
17-12-2022,18.67801939,27.6,21.9,86,34.7,3.8
18-12-2022,18.6,26.2,21.7,84,20.4,3
19-12-2022,18.8,26.5,22.6,77,0.2,4.1
20-12-2022,19.4,25.3,22.2,85,0,1.6
21-12-2022,18.8,25.4,21.3,90,15,3.9
22-12-2022,19.4,24.7,21.6,83,3,3
23-12-2022,19,22,20.4,89,8.1,0.8
24-12-2022,19.4,25.8,21,86,0.1,0
25-12-2022,19,21.9,19.9,95,19.3,0
26-12-2022,18.6,21.2,19.8,98,9.6,0
27-12-2022,18.2,21.8,19.7,90,37,0
