Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2019-01-28,23,"31,8","27,6",79.0,"13,7","4,6",3.0,140.0,1.0,E 
2019-01-29,"22,8","30,4","27,9",78.0,"0,5","4,8",4.0,150.0,2.0,SE
2019-01-30,23,32,29,72.0,,"4,9",5.0,130.0,3.0,SE
2019-01-31,23,33,"27,6",82.0,0,"7,7",5.0,300.0,2.0,SE
2019-02-01,"23,4","30,4","26,9",83.0,"25,5","3,8",5.0,100.0,2.0,S 
2019-02-02,"22,4","31,2","27,2",80.0,0,"2,1",3.0,130.0,2.0,SE
2019-02-03,"22,2","30,6","27,5",84.0,27,"4,4",2.0,110.0,1.0,C 
2019-02-04,"22,8","31,6",29,77.0,"1,8",5,2.0,160.0,1.0,E 
2019-02-05,"22,6","32,4","28,9",78.0,0,"3,4",3.0,330.0,1.0,SE
2019-02-06,"22,2",33,"28,8",76.0,"0,2","7,5",5.0,320.0,2.0,SE
2019-02-07,"22,6","33,4","29,4",68.0,0,"8,8",3.0,110.0,2.0,NW
2019-02-08,22,"32,6",29,70.0,0,"9,5",2.0,120.0,1.0,SE
2019-02-09,"21,6","32,6",29,71.0,,"8,8",4.0,310.0,2.0,NW
2019-02-10,"22,2","31,2","28,7",79.0,,"7,5",3.0,30.0,1.0,C 
2019-02-11,"22,4","31,6",29,69.0,"3,5","5,2",5.0,100.0,3.0,SE
2019-02-12,"19,2","32,2","28,6",62.0,0,"9,6",5.0,130.0,3.0,SE
2019-02-13,"19,2","32,4",29,70.0,0,"9,8",5.0,140.0,3.0,SE
2019-02-14,22,33,"29,7",71.0,0,8,4.0,140.0,3.0,SE
2019-02-15,23,"33,2",30,72.0,0,"9,3",4.0,120.0,2.0,SE
2019-02-16,"23,4",33,"29,1",78.0,0,"8,8",4.0,250.0,1.0,SE
2019-02-17,"23,6","31,8",27,87.0,"15,2","4,9",3.0,290.0,1.0,SE
2019-02-18,"22,6","32,2","29,1",76.0,"8,8","5,9",2.0,110.0,1.0,C 
2019-02-19,"22,4",32,"28,8",77.0,0,"7,5",3.0,10.0,1.0,N 
2019-02-20,"22,2","32,2","28,9",74.0,0,"7,5",2.0,10.0,1.0,N 
2019-02-21,"22,6","32,4","28,8",75.0,"3,5","7,7",3.0,150.0,2.0,NE
2019-02-22,"23,2","33,4","29,9",74.0,1,"6,1",5.0,70.0,2.0,SE
2019-02-23,"24,2","31,4","28,7",80.0,"5,4","8,1",3.0,330.0,1.0,NW
2019-02-24,24,"33,4",30,73.0,,"2,6",3.0,120.0,2.0,SE
2019-02-25,"22,4","33,4","29,8",68.0,0,"8,1",4.0,140.0,2.0,SE
2019-02-26,"22,2","32,6","29,2",73.0,0,"9,2",4.0,140.0,2.0,SE
2019-02-27,23,34,"30,1",72.0,0,"7,3",4.0,110.0,2.0,SE
2019-02-28,"23,8",33,"29,8",73.0,11,"6,9",4.0,130.0,2.0,E 
2019-03-01,"23,8","31,8","28,8",78.0,,"7,3",2.0,290.0,1.0,E 
2019-03-02,"22,8","33,4",30,71.0,,"4,4",3.0,130.0,2.0,SE
2019-03-03,"22,2",33,"29,9",74.0,0,"8,7",3.0,40.0,1.0,N 
2019-03-04,"23,6",33,"29,8",74.0,0,"6,9",2.0,360.0,1.0,SE
2019-03-05,"23,6","32,8","29,9",72.0,"4,5","6,6",4.0,330.0,2.0,NW
2019-03-06,"22,8","33,4","29,5",73.0,0,8,3.0,330.0,1.0,N 
2019-03-07,"22,6",34,"29,4",73.0,0,7,3.0,340.0,2.0,N 
2019-03-08,"21,6","33,4","29,4",70.0,1,"8,6",4.0,100.0,2.0,SE
2019-03-09,"21,6","32,6","29,3",75.0,0,"8,9",3.0,340.0,2.0,N 
2019-03-10,"24,1",32,"27,9",81.0,0,"5,6",4.0,300.0,2.0,N 
2019-03-11,23,32,"26,9",83.0,18,"4,5",4.0,340.0,2.0,SE
2019-03-12,"22,4","32,2",28,80.0,21,"4,8",3.0,340.0,2.0,SE
2019-03-13,"22,2","33,2","28,7",78.0,"1,3","5,7",4.0,340.0,1.0,N 
2019-03-14,"23,2","33,2","29,6",73.0,"13,9","6,7",3.0,90.0,2.0,E 
2019-03-15,"22,6","33,2",29,74.0,0,"7,6",5.0,320.0,2.0,SE
2019-03-16,"22,4","33,6","29,9",70.0,"1,2","8,1",5.0,110.0,3.0,E 
2019-03-17,"22,4",34,"30,5",67.0,0,8,4.0,150.0,3.0,SE
2019-03-18,23,"33,8","30,1",73.0,0,"9,2",4.0,340.0,2.0,N 
2019-03-19,"23,2","32,6","28,9",77.0,,8,3.0,350.0,2.0,N 
2019-03-20,23,32,"28,3",84.0,"21,1","6,1",2.0,340.0,1.0,C 
2019-03-21,"23,6","31,6","26,4",88.0,"0,2","4,3",3.0,160.0,1.0,SE
2019-03-22,"22,2","33,6","29,5",71.0,"2,3","2,6",4.0,310.0,2.0,SE
2019-03-23,22,"34,6","30,4",63.0,0,"8,1",3.0,330.0,2.0,NW
2019-03-24,"22,4","33,2",29,74.0,0,"9,4",5.0,320.0,2.0,NW
2019-03-25,"22,4","33,4","29,1",75.0,0,8,3.0,340.0,1.0,C 
2019-03-26,"23,2","33,6","29,8",76.0,,"7,6",4.0,320.0,2.0,SE
2019-03-27,"23,4","32,4","28,3",83.0,"2,5","5,8",2.0,40.0,1.0,C 
2019-03-28,"23,8","33,8","28,4",82.0,"0,2","3,9",5.0,320.0,1.0,SE
2019-03-29,"23,2","33,6","29,7",73.0,"0,4","5,4",4.0,50.0,2.0,NW
2019-03-30,"23,2","33,8","28,3",77.0,0,"6,5",4.0,70.0,2.0,SE
2019-03-31,"22,8","34,8",29,72.0,0,"5,8",4.0,150.0,1.0,SE
2019-04-01,"22,4",30,"25,9",88.0,0,"6,6",3.0,150.0,1.0,SE
2019-04-02,21,"33,8","28,5",71.0,"4,2",0,3.0,300.0,1.0,SE
2019-04-03,21,"34,4","28,3",77.0,0,7,3.0,300.0,1.0,SE
2019-04-04,"22,6","33,2","27,7",81.0,"14,3",6,4.0,290.0,2.0,SE
2019-04-05,"22,2","32,6","28,3",79.0,"3,4","6,9",4.0,90.0,1.0,N 
2019-04-06,"21,8",34,"30,6",67.0,"12,2","6,9",5.0,110.0,2.0,SE
2019-04-07,23,"32,4","29,5",78.0,0,"10,3",2.0,140.0,1.0,SE
2019-04-08,"23,8","34,4","30,1",74.0,0,3,3.0,330.0,2.0,SE
2019-04-09,"23,5","33,8",30,74.0,"7,5","8,8",3.0,340.0,2.0,N 
2019-04-10,"23,1","34,2",31,70.0,,"7,9",2.0,120.0,1.0,N 
2019-04-11,"22,8","34,8","30,9",67.0,0,"8,6",3.0,350.0,1.0,SE
2019-04-12,"22,8",34,"29,2",79.0,0,"9,2",4.0,30.0,1.0,C 
2019-04-13,"24,6",35,"29,7",74.0,"4,6","5,1",4.0,340.0,2.0,SE
2019-04-14,"24,4","31,7","29,5",76.0,,"6,2",3.0,170.0,1.0,SE
2019-04-15,"24,4","30,2","27,9",85.0,0,"1,7",3.0,170.0,2.0,SE
2019-04-16,22,"34,4","30,4",66.0,0,0,3.0,340.0,2.0,N 
2019-04-17,"21,8","35,2","31,3",71.0,0,"8,1",5.0,300.0,2.0,NW
2019-04-18,"24,6","34,8","30,7",72.0,0,"8,8",5.0,320.0,2.0,N 
2019-04-19,"24,2","35,2","30,7",67.0,0,"7,7",5.0,320.0,2.0,C 
2019-04-20,,,,,,,,,,
2019-04-21,23,"35,4","31,1",67.0,0,"3,6",3.0,120.0,2.0,SE
2019-04-22,"23,2","35,2","31,6",66.0,0,"9,6",3.0,320.0,2.0,SE
2019-04-23,"23,6","34,3","30,4",73.0,,"8,6",3.0,330.0,2.0,SE
2019-04-24,"24,6","34,4","30,8",69.0,,"4,5",4.0,100.0,2.0,SE
2019-04-25,"24,6","33,8","29,2",78.0,2,3,4.0,300.0,2.0,NW
2019-04-26,24,"33,4","27,7",85.0,0,"5,8",4.0,210.0,2.0,SE
2019-04-27,"23,2","32,6","27,8",82.0,53,"5,1",3.0,300.0,1.0,N 
2019-04-28,23,34,"29,8",72.0,"2,1",4,4.0,140.0,2.0,SE
2019-04-29,"23,4",35,"29,9",73.0,0,"5,8",3.0,330.0,1.0,E 
2019-04-30,"24,4",33,"29,2",80.0,"3,1","7,3",2.0,140.0,1.0,S 
2019-05-01,24,"35,3","30,9",70.0,2,"0,8",3.0,340.0,1.0,SE
2019-05-02,24,36,32,64.0,,"7,1",3.0,10.0,1.0,SE
2019-05-03,24,"35,2","31,5",69.0,0,"10,1",3.0,340.0,1.0,SE
2019-05-04,"23,8","36,2","31,2",60.0,,"8,6",4.0,250.0,2.0,SW
2019-05-05,"23,8","33,7","29,9",66.0,0,"8,9",5.0,180.0,2.0,S 
2019-05-06,"23,8",34,31,64.0,,"5,1",3.0,190.0,2.0,SW
2019-05-07,"23,6","35,4","31,7",56.0,0,"3,4",5.0,220.0,2.0,SW
2019-05-08,24,34,"30,8",64.0,,"7,2",4.0,200.0,1.0,S 
2019-05-09,"23,4","35,2","31,1",62.0,0,1,5.0,200.0,2.0,SW
2019-05-10,"23,8","35,4","31,8",61.0,,"7,6",4.0,170.0,2.0,S 
2019-05-11,"23,6","35,8","30,9",66.0,,"8,2",3.0,150.0,2.0,SE
2019-05-12,"23,6","35,4","30,7",67.0,0,"8,1",4.0,150.0,2.0,SE
2019-05-13,"23,2","34,4","30,3",68.0,0,"7,2",4.0,320.0,2.0,N 
2019-05-14,"23,4","34,6","31,1",69.0,,"7,6",4.0,310.0,2.0,N 
2019-05-15,"23,8","33,2","29,4",77.0,0,"8,7",6.0,320.0,2.0,NW
2019-05-16,"23,6",34,30,66.0,,4,3.0,330.0,1.0,SE
2019-05-17,"22,4","35,2","30,5",62.0,0,"3,1",8.0,300.0,3.0,NW
2019-05-18,"22,2","34,6","30,9",64.0,0,7,6.0,330.0,2.0,NW
2019-05-19,"22,8","34,8","29,7",72.0,0,"9,5",4.0,130.0,2.0,SE
2019-05-20,"23,4","35,6","29,3",74.0,,"5,1",5.0,40.0,2.0,E 
2019-05-21,"23,4","34,2","29,5",74.0,41,"6,4",5.0,30.0,2.0,SE
2019-05-22,,"32,2","28,5",78.0,,8,4.0,120.0,2.0,SE
2019-05-23,"23,4","32,4","28,6",78.0,0,"5,6",4.0,110.0,1.0,SE
2019-05-24,"23,4","32,6","28,6",79.0,,"5,4",3.0,170.0,1.0,C 
2019-05-25,"23,8","33,8","29,2",77.0,12,"4,1",3.0,320.0,1.0,S 
2019-05-26,,"33,4",29,79.0,"0,1","6,5",3.0,340.0,1.0,SE
2019-05-27,"23,8","32,2","28,7",82.0,0,"3,5",2.0,350.0,1.0,C 
2019-05-28,"24,2","32,6","27,3",87.0,"10,3","5,2",4.0,130.0,2.0,SE
2019-05-29,"23,2","32,8","28,2",78.0,"7,1","2,6",3.0,120.0,1.0,C 
2019-05-30,"23,2","32,2","29,5",78.0,0,5,4.0,160.0,2.0,N 
2019-05-31,24,"29,6","27,7",88.0,3,"0,6",3.0,130.0,1.0,C 
2019-06-01,"24,6","32,2","28,2",84.0,"16,3","0,6",3.0,300.0,1.0,S 
2019-06-02,"24,8",32,"29,2",79.0,"32,7","0,6",3.0,330.0,1.0,SE
2019-06-03,"24,5","33,2","28,4",78.0,,"2,4",4.0,170.0,2.0,SE
2019-06-04,"23,8","33,4",28,84.0,,7,3.0,90.0,1.0,SE
2019-06-05,"23,8","32,6","29,4",78.0,"34,5",4,3.0,190.0,1.0,C 
2019-06-06,24,29,"26,1",92.0,0,"0,4",3.0,310.0,1.0,SE
2019-06-07,"23,2","30,8","27,3",85.0,"3,7",0,4.0,300.0,1.0,C 
2019-06-08,"23,2","29,7","27,3",87.0,"8,9",1,3.0,200.0,1.0,C 
2019-06-09,"23,9",33,"29,5",76.0,"2,4",0,4.0,290.0,2.0,SE
2019-06-10,"23,8","33,4","28,9",79.0,,"6,5",5.0,100.0,2.0,NW
2019-06-11,"24,2","34,5","30,6",73.0,,"5,9",3.0,330.0,1.0,NW
2019-06-12,"24,2","34,3","30,5",74.0,,"6,6",4.0,300.0,2.0,SE
2019-06-13,"24,4","35,6",32,60.0,,"5,2",4.0,160.0,2.0,S 
2019-06-14,"24,4","35,8",31,62.0,,"9,9",4.0,180.0,2.0,S 
2019-06-15,"24,8","34,4","30,5",68.0,"5,3","9,5",2.0,140.0,1.0,C 
2019-06-16,24,35,"30,9",62.0,0,"4,8",4.0,190.0,2.0,S 
2019-06-17,"23,8","33,8",30,66.0,0,"8,2",7.0,190.0,3.0,S 
2019-06-18,"23,6","32,4","29,7",72.0,,"4,1",5.0,180.0,2.0,C 
2019-06-19,"23,6","34,4","31,1",64.0,,"0,1",3.0,160.0,2.0,C 
2019-06-20,24,"34,4","30,6",63.0,,"7,9",4.0,240.0,2.0,SW
2019-06-21,"24,8","35,4","30,6",64.0,0,"6,4",4.0,150.0,2.0,SE
2019-06-22,"24,8",35,"30,6",62.0,"1,5","7,8",5.0,190.0,2.0,SW
2019-06-23,"24,2","32,8","28,4",76.0,"4,8","7,9",5.0,320.0,2.0,NW
2019-06-24,24,"33,6","30,2",65.0,"2,6","0,5",4.0,180.0,2.0,S 
2019-06-25,"24,2",31,"27,9",78.0,,"6,7",3.0,170.0,1.0,S 
2019-06-26,"23,2","34,8","31,2",58.0,"3,7","0,6",4.0,250.0,1.0,C 
2019-06-27,23,"35,4","31,7",53.0,,"9,9",3.0,230.0,2.0,SW
2019-06-28,23,"36,4","31,7",54.0,0,"9,4",4.0,180.0,2.0,S 
2019-06-29,"22,8","34,8","30,6",58.0,0,"9,8",9.0,200.0,3.0,S 
2019-06-30,"22,6","35,8","31,6",51.0,0,"7,6",4.0,170.0,2.0,S 
2019-07-01,"22,8","35,2","31,5",52.0,,"8,5",5.0,170.0,3.0,S 
2019-07-02,"22,6","35,3","30,5",58.0,,"7,6",5.0,300.0,2.0,SE
2019-07-03,"22,5","36,4","31,7",53.0,,"7,1",3.0,140.0,1.0,SW
2019-07-04,"22,7","35,2",30,62.0,,"7,4",8.0,170.0,2.0,S 
2019-07-05,"22,8","37,2","31,2",61.0,,"3,1",4.0,300.0,2.0,SE
2019-07-06,"22,8","34,7","30,3",63.0,"8,8","9,6",4.0,300.0,2.0,NW
2019-07-07,"21,8","34,2","30,2",64.0,,"6,5",4.0,340.0,2.0,NW
2019-07-08,"21,8","35,6","30,1",68.0,0,"10,7",5.0,170.0,2.0,N 
2019-07-09,"22,5","34,8","30,5",65.0,,"7,5",3.0,350.0,2.0,SE
2019-07-10,"22,2","31,6","27,7",82.0,0,"9,1",4.0,140.0,2.0,SE
2019-07-11,23,"33,2",29,77.0,"0,6","0,7",3.0,180.0,2.0,SE
2019-07-12,23,"34,4","28,6",78.0,0,"1,8",4.0,120.0,2.0,SE
2019-07-13,"23,8","33,9","30,4",69.0,"9,3","5,5",2.0,340.0,1.0,C 
2019-07-14,"23,8",33,"28,5",75.0,,"7,3",3.0,210.0,2.0,N 
2019-07-15,"22,4",36,"30,3",63.0,,"3,3",3.0,160.0,1.0,S 
2019-07-16,"22,4","35,2","30,8",62.0,,"8,9",4.0,190.0,2.0,SW
2019-07-17,"22,4","35,4","31,4",60.0,0,"8,6",5.0,170.0,2.0,S 
2019-07-18,"23,8","32,1","28,3",77.0,5,"7,8",4.0,260.0,1.0,SE
2019-07-19,"23,7","27,8","25,9",89.0,"10,8","1,7",2.0,220.0,1.0,C 
2019-07-20,"23,6","30,1","27,1",81.0,"13,1",0,3.0,290.0,2.0,SE
2019-07-21,"23,8","30,8","27,5",76.0,5,"0,2",5.0,200.0,2.0,S 
2019-07-22,23,"35,2","30,2",66.0,3,"1,5",5.0,290.0,2.0,SE
2019-07-23,"22,8","33,8",30,68.0,"6,6","8,6",5.0,320.0,2.0,C 
2019-07-24,"22,4","34,6","30,3",62.0,"0,5","8,6",3.0,170.0,2.0,S 
2019-07-25,"22,8","33,6","29,4",69.0,,"5,7",4.0,330.0,2.0,SE
2019-07-26,"22,8","34,8","30,4",64.0,,"2,8",2.0,10.0,1.0,SE
2019-07-27,22,"34,2","30,1",58.0,,"9,1",3.0,330.0,2.0,NW
2019-07-28,20,"35,2","29,6",56.0,0,"10,3",3.0,150.0,2.0,SE
2019-07-29,20,"35,2","29,3",62.0,0,"9,4",6.0,160.0,2.0,SE
2019-07-30,"20,6","33,8",30,62.0,18,"9,8",4.0,320.0,2.0,SE
2019-07-31,22,35,"30,1",57.0,,"8,7",4.0,200.0,1.0,C 
2019-08-01,22,"32,7","29,3",64.0,,"9,6",7.0,190.0,3.0,S 
2019-08-02,"22,6","34,2","31,1",56.0,,"2,4",5.0,180.0,3.0,S 
2019-08-03,22,34,"29,7",63.0,0,"10,3",3.0,170.0,1.0,S 
2019-08-04,22,"34,8","30,2",60.0,0,"2,9",5.0,170.0,2.0,S 
2019-08-05,23,"34,6","31,9",51.0,0,"7,7",6.0,160.0,4.0,S 
2019-08-06,"26,4","35,8","32,6",44.0,0,"9,4",6.0,170.0,3.0,S 
2019-08-07,21,"34,2",30,63.0,,"8,9",4.0,320.0,2.0,NW
2019-08-08,21,"35,4","31,1",59.0,,"6,5",3.0,290.0,2.0,S 
2019-08-09,"23,8","35,4","29,6",66.0,0,"7,4",6.0,340.0,2.0,SE
2019-08-10,"26,2",31,"27,2",80.0,"0,9","3,8",4.0,340.0,2.0,N 
2019-08-11,"22,8",33,"29,6",64.0,"23,7",0,6.0,320.0,3.0,S 
2019-08-12,"23,2","33,4","31,3",57.0,"7,5","4,6",5.0,190.0,3.0,S 
2019-08-13,"24,2","32,8","29,6",67.0,,"8,5",3.0,130.0,2.0,SW
2019-08-14,"24,2","34,2","30,4",64.0,"1,5","4,7",3.0,160.0,2.0,S 
2019-08-15,"23,2","33,4","29,6",66.0,0,"4,5",4.0,240.0,2.0,S 
2019-08-16,"24,2","33,4","30,5",58.0,0,"3,2",5.0,180.0,2.0,S 
2019-08-17,"23,4","35,4","30,3",64.0,,"3,8",3.0,350.0,2.0,N 
2019-08-18,"23,2","34,8","29,7",70.0,"1,3","7,6",3.0,130.0,2.0,SE
2019-08-19,23,"34,4","30,3",67.0,,8,6.0,330.0,2.0,NW
2019-08-20,23,"34,4","30,3",66.0,0,"9,8",4.0,310.0,2.0,NW
2019-08-21,23,34,"29,8",66.0,0,"7,8",4.0,140.0,2.0,S 
2019-08-22,"22,8","34,2","28,9",72.0,0,"7,1",5.0,290.0,2.0,SE
2019-08-23,"23,6","33,4","28,7",76.0,2,"7,8",4.0,130.0,2.0,SE
2019-08-24,24,"31,2","27,7",76.0,0,"5,5",5.0,290.0,2.0,S 
2019-08-25,24,"34,8","30,8",55.0,"1,2","2,5",5.0,190.0,2.0,S 
2019-08-26,24,"30,2","27,3",78.0,0,,4.0,290.0,2.0,SE
2019-08-27,"22,2","35,2","29,8",58.0,"0,9","0,5",3.0,230.0,2.0,SW
2019-08-28,22,"35,8","31,8",51.0,3,"5,9",4.0,170.0,2.0,S 
2019-08-29,"23,4",33,"29,9",63.0,,"7,5",3.0,180.0,2.0,S 
2019-08-30,"23,6",33,"31,2",51.0,,"1,5",3.0,190.0,2.0,S 
2019-08-31,22,"34,7","30,1",60.0,0,2,6.0,270.0,2.0,SE
2019-09-01,,"32,4","29,3",69.0,5,"5,9",4.0,140.0,2.0,SE
2019-09-02,24,35,"29,9",70.0,,"0,6",4.0,10.0,2.0,SE
2019-09-03,"23,8","35,8",31,63.0,"2,5",6,5.0,190.0,2.0,S 
2019-09-04,24,"35,6","31,8",55.0,0,"8,8",6.0,170.0,3.0,S 
2019-09-05,"23,4","35,1",31,58.0,0,"4,8",6.0,190.0,2.0,S 
2019-09-06,23,"35,2","31,2",64.0,,"4,3",5.0,320.0,2.0,NW
2019-09-07,23,"35,4","29,7",69.0,,"7,6",4.0,330.0,2.0,E 
2019-09-08,"22,8",34,"28,7",77.0,"15,2","6,8",4.0,110.0,2.0,N 
2019-09-09,24,32,"28,5",72.0,"0,1",4,3.0,180.0,1.0,S 
2019-09-10,24,"31,6","27,1",80.0,"0,2","0,1",8.0,200.0,2.0,S 
2019-09-11,"22,2","32,8",29,72.0,"0,2","0,6",4.0,320.0,2.0,SE
2019-09-12,"22,2",34,"30,1",64.0,,"3,5",5.0,330.0,2.0,NW
2019-09-13,"22,2","33,6","29,9",68.0,,"8,9",7.0,310.0,3.0,NW
2019-09-14,"22,2","34,4","30,2",61.0,0,"6,4",4.0,160.0,3.0,S 
2019-09-15,22,"33,6","29,9",63.0,0,"4,3",5.0,190.0,3.0,S 
2019-09-16,"23,6",34,"30,4",59.0,0,"2,4",4.0,160.0,2.0,S 
2019-09-17,"22,2",36,"31,3",56.0,0,"0,8",3.0,360.0,1.0,NW
2019-09-18,"22,2","34,6","30,2",66.0,,"7,7",5.0,340.0,2.0,SE
2019-09-19,"23,7",33,"28,4",74.0,,"3,8",4.0,320.0,2.0,SE
2019-09-20,"23,2",34,"28,9",71.0,"0,3","2,9",3.0,310.0,2.0,SE
2019-09-21,"23,2","33,2","27,2",80.0,0,4,4.0,320.0,2.0,SE
2019-09-22,23,"33,6","27,6",80.0,"9,1","3,3",6.0,320.0,2.0,SE
2019-09-23,23,"30,8","28,4",79.0,"11,8",4,2.0,130.0,1.0,SE
2019-09-24,"23,7","33,5","28,1",79.0,,0,4.0,310.0,2.0,SE
2019-09-25,"23,4","31,8","28,6",76.0,"0,9","3,6",4.0,130.0,2.0,SE
2019-09-26,"23,4","33,2","29,2",70.0,"7,5","3,8",5.0,100.0,2.0,E 
2019-09-27,"23,2","32,4","28,9",74.0,0,"6,7",3.0,50.0,1.0,S 
2019-09-28,,30,27,84.0,0,"4,5",3.0,330.0,1.0,S 
2019-09-29,,"29,6","25,9",90.0,"7,3","2,5",4.0,350.0,1.0,C 
2019-09-30,"22,4",32,"27,6",79.0,"21,5","1,6",4.0,330.0,2.0,SE
2019-10-01,"21,8",31,27,80.0,"1,2","6,2",4.0,330.0,1.0,C 
2019-10-02,"21,8",30,"26,3",84.0,"0,3","3,3",3.0,260.0,1.0,C 
2019-10-03,22,"31,8","26,7",82.0,"2,3","0,6",3.0,200.0,2.0,SE
2019-10-04,22,32,"27,4",79.0,"1,6","7,2",3.0,330.0,1.0,SE
2019-10-05,"21,6","31,2",27,84.0,"0,6","4,6",3.0,350.0,1.0,N 
2019-10-06,"22,5","31,4","27,5",80.0,"21,4","5,1",5.0,310.0,2.0,NW
2019-10-07,"22,4","30,6","27,5",82.0,,"3,9",4.0,340.0,1.0,N 
2019-10-08,"22,6","32,2","26,9",81.0,"1,3","6,3",4.0,340.0,2.0,SE
2019-10-09,"22,8",26,"24,9",94.0,"32,1","6,6",2.0,170.0,1.0,C 
2019-10-10,22,"30,6","25,3",89.0,"15,4",0,4.0,100.0,1.0,E 
2019-10-11,22,"30,1",27,83.0,"35,1","1,9",3.0,120.0,1.0,SE
2019-10-12,"22,2","32,4","28,2",77.0,"0,8","3,9",3.0,330.0,2.0,NW
2019-10-13,"22,4","31,8","28,5",76.0,"0,1","6,4",2.0,310.0,1.0,SE
2019-10-14,"23,4","30,4",27,85.0,,"5,2",3.0,70.0,1.0,E 
2019-10-15,"23,8","31,4","27,1",86.0,"6,3","3,5",4.0,340.0,1.0,C 
2019-10-16,"23,2",33,"29,4",74.0,"10,9","4,8",4.0,290.0,2.0,E 
2019-10-17,23,"30,8","27,4",85.0,,"7,7",2.0,130.0,1.0,SE
2019-10-18,"22,8","30,6","26,9",84.0,"42,1",1,3.0,150.0,1.0,SE
2019-10-19,"23,2","29,2","27,1",85.0,"30,5",0,2.0,350.0,1.0,C 
2019-10-20,"23,4",31,"28,2",82.0,"0,1",0,4.0,310.0,1.0,C 
2019-10-21,"23,9","30,4","26,4",88.0,"11,5","4,4",3.0,360.0,1.0,C 
2019-10-22,"23,2","30,2","27,9",81.0,"12,5","3,2",2.0,180.0,0.0,C 
2019-10-23,23,"31,2",27,86.0,"0,3",0,4.0,170.0,2.0,SE
2019-10-24,"23,4",31,"26,7",84.0,"6,6","2,4",3.0,180.0,1.0,SE
2019-10-25,"22,4","29,6","26,5",85.0,"15,8",2,2.0,130.0,1.0,SE
2019-10-26,"22,2","30,2","25,6",92.0,"0,8","1,1",3.0,320.0,1.0,NW
2019-10-27,"22,4","29,8","25,8",91.0,"74,2","5,9",3.0,20.0,1.0,N 
2019-10-28,"22,8",29,"26,8",84.0,"24,6","1,4",2.0,120.0,1.0,SE
2019-10-29,"22,8","31,8","28,2",76.0,0,0,2.0,90.0,1.0,C 
2019-10-30,23,"31,4","27,5",83.0,"1,7","3,2",4.0,360.0,2.0,N 
2019-10-31,"22,8","31,6","27,5",79.0,"19,5","3,8",3.0,110.0,1.0,C 
2019-11-01,"22,6","32,4",28,76.0,0,"3,4",3.0,130.0,1.0,SE
2019-11-02,23,30,"27,2",75.0,0,5,6.0,170.0,2.0,S 
2019-11-03,23,"33,6","28,8",69.0,0,"0,9",5.0,170.0,2.0,S 
2019-11-04,"22,8","33,2","29,4",66.0,,"4,9",7.0,160.0,2.0,S 
2019-11-05,"22,6","34,1","29,4",68.0,,"6,1",4.0,100.0,1.0,C 
2019-11-06,"22,5","30,6","27,4",78.0,,"8,2",3.0,300.0,1.0,C 
2019-11-07,"23,6","30,6","27,7",77.0,"2,7","2,5",5.0,280.0,2.0,NW
2019-11-08,"23,4","31,4","27,7",78.0,"4,1",1,3.0,120.0,1.0,SE
2019-11-09,"22,6","32,1","28,9",71.0,,"1,4",3.0,310.0,1.0,NW
2019-11-10,"22,6","32,2","29,4",74.0,,"7,2",3.0,160.0,2.0,N 
2019-11-11,"23,6","32,2","27,7",82.0,,"7,4",3.0,320.0,1.0,SE
2019-11-12,"23,8","31,6","27,8",81.0,"11,8","5,9",3.0,340.0,2.0,SE
2019-11-13,"23,6","31,8","27,3",83.0,"0,2","6,5",3.0,320.0,1.0,NW
2019-11-14,"23,4","31,6","28,2",80.0,"21,6","4,3",2.0,140.0,1.0,N 
2019-11-15,23,,28,82.0,"2,9","2,2",3.0,130.0,1.0,SE
2019-11-16,"23,6",31,"27,4",84.0,"6,5","3,6",3.0,160.0,1.0,C 
2019-11-17,"23,6",32,"27,9",80.0,"9,7","2,6",3.0,290.0,1.0,SE
2019-11-18,"23,4","31,1","27,9",81.0,"15,5","6,2",3.0,320.0,2.0,SE
2019-11-19,"23,6","30,8",27,87.0,"3,9","6,4",2.0,150.0,1.0,N 
2019-11-20,"23,4","31,6","28,6",77.0,"3,3","2,4",3.0,140.0,1.0,NW
2019-11-21,"23,2","32,8","28,8",78.0,0,"5,1",4.0,340.0,2.0,SE
2019-11-22,"23,8","31,5","27,5",83.0,5,"5,9",4.0,320.0,1.0,NW
2019-11-23,"23,3","30,9","27,2",85.0,"73,4","3,8",3.0,150.0,2.0,SE
2019-11-24,"23,1","29,8","27,4",81.0,"1,3","2,3",4.0,130.0,2.0,SE
2019-11-25,"23,1",33,"28,2",79.0,,"0,8",3.0,130.0,2.0,SE
2019-11-26,23,"31,8","28,9",77.0,"9,9","7,2",6.0,140.0,3.0,SE
2019-11-27,,,,,,,,,,
2019-11-28,"23,4","31,8",28,81.0,,"2,7",5.0,70.0,2.0,SE
2019-11-29,"23,6","31,9","28,6",78.0,"0,5","3,2",8.0,140.0,3.0,SE
2019-11-30,"24,6","33,2","29,4",77.0,,"4,5",4.0,130.0,2.0,SE
2019-12-01,"24,4","30,6","26,9",88.0,0,"5,5",4.0,320.0,1.0,C 
2019-12-02,"24,2",30,"26,9",85.0,"6,9","2,4",5.0,70.0,2.0,E 
2019-12-03,"23,8","32,7",27,84.0,0,0,3.0,340.0,1.0,S 
2019-12-04,"23,4","28,9","26,1",86.0,"22,6","1,1",4.0,120.0,2.0,SE
